Date,Home,Score,Away,Result,W,D,L,Pts,Poss,Gls,Ast,CrdY,CrdR,GlsPer90,AstPer90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,GA,GA90,SoTA,Saves,Save%,CS,CS%,Cmp%,KP,1/3,Prog,SCA,SCA90,PassLiveSCA,DribSCA,ShSCA,DefSCA,GCA,GCA90,PassLiveGCA,DribGCA,ShGCA,DefGCA,TklW,Blocks,Int,Err,Live,Miscon
2019-09-14,Brighton,1 - 1,Burnley,D,-6.000000,5.000000,1.000000,-13.000000,10.800000,-6.000000,-6.000000,-8.000000,2.000000,-0.160000,-0.160000,72.000000,13.000000,-2.300000,1.890000,0.350000,-0.030000,-0.060000,4.000000,0.100000,5.000000,2.000000,-0.028000,-6.000000,-15.800000,10.500000,64.000000,313.000000,487.000000,138.000000,3.630000,120.000000,16.000000,-1.000000,0.000000,-2.000000,-0.060000,-4.000000,2.000000,-3.000000,-3.000000,69.000000,-81.000000,47.000000,11.000000,5440.000000,68.000000
2019-09-14,Norwich City,3 - 2,Manchester City,W,-21.000000,3.000000,18.000000,-60.000000,-17.600000,-75.000000,-51.000000,4.000000,-1.000000,-1.970000,-1.350000,-321.000000,-122.000000,-3.400000,-8.450000,-3.210000,-0.070000,-0.190000,40.000000,1.050000,94.000000,56.000000,-0.054000,-12.000000,-31.500000,-7.800000,-259.000000,-1035.000000,-1008.000000,-577.000000,-15.180000,-472.000000,-46.000000,-25.000000,-1.000000,-129.000000,-3.390000,-89.000000,-11.000000,-10.000000,-3.000000,69.000000,269.000000,43.000000,-3.000000,-8770.000000,147.000000
2019-09-15,Bournemouth,3 - 1,Everton,W,-4.000000,-3.000000,7.000000,-15.000000,-5.400000,-4.000000,-8.000000,2.000000,0.000000,-0.110000,-0.210000,-81.000000,-39.000000,-3.100000,-2.130000,-1.030000,0.000000,0.030000,9.000000,0.240000,37.000000,27.000000,0.036000,-4.000000,-10.500000,-2.300000,-49.000000,-133.000000,-190.000000,-137.000000,-3.610000,-64.000000,-14.000000,-24.000000,-14.000000,-7.000000,-0.190000,-11.000000,0.000000,2.000000,-1.000000,-74.000000,115.000000,9.000000,4.000000,-1128.000000,30.000000
2019-09-15,Watford,2 - 2,Arsenal,D,-6.000000,-4.000000,10.000000,-22.000000,-11.500000,-21.000000,-14.000000,-8.000000,-2.000000,-0.550000,-0.370000,9.000000,-30.000000,-8.100000,0.240000,-0.790000,-0.060000,-0.120000,16.000000,0.420000,-23.000000,-34.000000,-0.120000,-1.000000,-2.600000,-9.900000,2.000000,-233.000000,-254.000000,10.000000,0.260000,9.000000,-8.000000,-1.000000,7.000000,-33.000000,-0.870000,-27.000000,-2.000000,-5.000000,-3.000000,56.000000,10.000000,67.000000,-2.000000,-4210.000000,-1.000000
2019-09-16,Aston Villa,0 - 0,West Ham,D,-1.000000,-1.000000,2.000000,-4.000000,-0.100000,-9.000000,-4.000000,6.000000,0.000000,-0.240000,-0.110000,39.000000,-11.000000,-5.700000,1.030000,-0.290000,-0.020000,-0.020000,5.000000,0.130000,-3.000000,-11.000000,-0.034000,0.000000,0.000000,0.000000,43.000000,-81.000000,-16.000000,102.000000,2.690000,78.000000,-4.000000,-1.000000,8.000000,-13.000000,-0.340000,-8.000000,-1.000000,-2.000000,2.000000,-82.000000,92.000000,-37.000000,18.000000,-1117.000000,10.000000
2019-09-20,Southampton,1 - 3,Bournemouth,L,6.000000,0.000000,-6.000000,18.000000,5.500000,13.000000,8.000000,-23.000000,1.000000,0.340000,0.210000,113.000000,53.000000,3.800000,2.970000,1.400000,0.010000,0.000000,-5.000000,-0.130000,-19.000000,-15.000000,-0.020000,4.000000,10.500000,-0.900000,66.000000,81.000000,49.000000,176.000000,4.640000,103.000000,30.000000,9.000000,21.000000,12.000000,0.320000,6.000000,5.000000,-2.000000,3.000000,134.000000,-9.000000,7.000000,6.000000,1219.000000,-7.000000
2019-09-21,Leicester City,2 - 1,Tottenham,W,2.000000,-3.000000,1.000000,3.000000,5.400000,9.000000,9.000000,-41.000000,0.000000,0.240000,0.230000,94.000000,26.000000,-1.300000,2.480000,0.680000,-0.010000,-0.010000,-6.000000,-0.160000,-46.000000,-35.000000,-0.018000,5.000000,13.100000,1.700000,71.000000,95.000000,55.000000,166.000000,4.370000,95.000000,10.000000,9.000000,0.000000,25.000000,0.660000,32.000000,-5.000000,-10.000000,2.000000,33.000000,-59.000000,50.000000,2.000000,1459.000000,58.000000
2019-09-21,Burnley,2 - 0,Norwich City,W,10.000000,3.000000,-13.000000,33.000000,-7.900000,16.000000,12.000000,-1.000000,-3.000000,0.420000,0.320000,-25.000000,0.000000,2.000000,-0.650000,0.000000,0.040000,0.120000,-25.000000,-0.650000,-42.000000,-17.000000,0.064000,10.000000,26.300000,-10.100000,-36.000000,-103.000000,-183.000000,-82.000000,-2.160000,-75.000000,-22.000000,-1.000000,-2.000000,27.000000,0.710000,16.000000,0.000000,3.000000,1.000000,-94.000000,-1.000000,-18.000000,-11.000000,-4350.000000,-73.000000
2019-09-21,Everton,0 - 2,Sheffield Utd,L,-1.000000,-2.000000,3.000000,-5.000000,6.100000,6.000000,7.000000,13.000000,1.000000,0.160000,0.180000,112.000000,46.000000,2.400000,2.950000,1.210000,-0.010000,-0.060000,17.000000,0.440000,4.000000,-8.000000,-0.096000,-4.000000,-10.500000,3.600000,50.000000,38.000000,200.000000,153.000000,4.030000,55.000000,12.000000,26.000000,13.000000,7.000000,0.190000,1.000000,0.000000,2.000000,1.000000,31.000000,-30.000000,19.000000,-2.000000,990.000000,73.000000
2019-09-21,Manchester City,8 - 0,Watford,W,18.000000,-7.000000,-11.000000,47.000000,24.400000,65.000000,48.000000,-16.000000,1.000000,1.710000,1.270000,320.000000,132.000000,5.900000,8.420000,3.470000,0.060000,0.130000,-29.000000,-0.760000,-59.000000,-36.000000,0.038000,8.000000,21.000000,15.000000,271.000000,1028.000000,1019.000000,587.000000,15.450000,494.000000,52.000000,27.000000,-7.000000,115.000000,3.030000,86.000000,12.000000,8.000000,1.000000,-64.000000,-180.000000,-84.000000,7.000000,11825.000000,-115.000000
2019-09-21,Newcastle Utd,0 - 0,Brighton,D,2.000000,-3.000000,1.000000,3.000000,-13.600000,3.000000,5.000000,7.000000,1.000000,0.080000,0.130000,-59.000000,-10.000000,2.000000,-1.550000,-0.270000,0.030000,0.050000,4.000000,0.110000,26.000000,20.000000,0.022000,2.000000,5.200000,-6.400000,-34.000000,-329.000000,-547.000000,-112.000000,-2.950000,-95.000000,3.000000,-5.000000,-1.000000,-3.000000,-0.070000,1.000000,-2.000000,4.000000,2.000000,-16.000000,7.000000,-6.000000,-5.000000,-5326.000000,-21.000000
2019-09-22,West Ham,2 - 0,Manchester Utd,W,-8.000000,-3.000000,11.000000,-27.000000,-12.200000,-16.000000,-7.000000,-9.000000,1.000000,-0.420000,-0.180000,-114.000000,-43.000000,0.000000,-3.000000,-1.130000,0.010000,0.010000,26.000000,0.680000,53.000000,32.000000,-0.056000,-6.000000,-15.800000,-7.800000,-83.000000,-390.000000,-450.000000,-246.000000,-6.480000,-230.000000,-16.000000,1.000000,-3.000000,-22.000000,-0.580000,-22.000000,-2.000000,5.000000,-2.000000,111.000000,1.000000,-9.000000,4.000000,-4861.000000,-52.000000
2019-09-22,Crystal Palace,1 - 1,Wolves,D,-4.000000,-4.000000,8.000000,-16.000000,-3.800000,-20.000000,-14.000000,1.000000,0.000000,-0.530000,-0.360000,-81.000000,-26.000000,-0.100000,-2.130000,-0.690000,-0.030000,-0.100000,10.000000,0.270000,49.000000,40.000000,0.029000,-3.000000,-7.900000,-2.400000,-74.000000,-154.000000,932.000000,-173.000000,-4.560000,-135.000000,-19.000000,-10.000000,-9.000000,-33.000000,-0.870000,-13.000000,-3.000000,-6.000000,-5.000000,7.000000,67.000000,14.000000,12.000000,-1776.000000,64.000000
2019-09-22,Arsenal,3 - 2,Aston Villa,W,5.000000,6.000000,-11.000000,21.000000,10.100000,16.000000,3.000000,18.000000,4.000000,0.420000,0.080000,-52.000000,-2.000000,3.700000,-1.370000,-0.050000,0.040000,0.100000,-19.000000,-0.500000,14.000000,30.000000,0.137000,3.000000,7.900000,7.500000,-76.000000,230.000000,206.000000,-131.000000,-3.450000,-113.000000,14.000000,9.000000,1.000000,17.000000,0.440000,11.000000,-1.000000,5.000000,6.000000,-15.000000,-111.000000,-10.000000,-15.000000,4488.000000,39.000000
2019-09-22,Chelsea,1 - 2,Liverpool,L,-12.000000,3.000000,9.000000,-33.000000,-2.700000,-14.000000,-23.000000,22.000000,-1.000000,-0.360000,-0.610000,34.000000,-12.000000,-4.000000,0.900000,-0.310000,-0.030000,-0.050000,21.000000,0.550000,8.000000,-10.000000,-0.153000,-6.000000,-15.800000,1.000000,17.000000,-252.000000,-296.000000,76.000000,2.000000,65.000000,-20.000000,9.000000,-5.000000,-30.000000,-0.790000,-19.000000,-6.000000,0.000000,0.000000,74.000000,95.000000,22.000000,-1.000000,-142.000000,-2.000000
2019-09-28,Sheffield Utd,0 - 1,Liverpool,L,-18.000000,9.000000,9.000000,-45.000000,-20.300000,-47.000000,-44.000000,25.000000,1.000000,-1.230000,-1.160000,-232.000000,-113.000000,-7.000000,-6.100000,-2.970000,-0.030000,-0.030000,6.000000,0.160000,34.000000,28.000000,0.029000,-2.000000,-5.300000,-9.700000,-170.000000,-739.000000,-757.000000,-362.000000,-9.530000,-272.000000,-39.000000,-9.000000,-10.000000,-81.000000,-2.130000,-53.000000,-9.000000,-2.000000,-2.000000,17.000000,137.000000,14.000000,2.000000,-8509.000000,-59.000000
2019-09-28,Crystal Palace,2 - 0,Norwich City,W,6.000000,4.000000,-10.000000,22.000000,-4.800000,4.000000,2.000000,-6.000000,-1.000000,0.100000,0.060000,-37.000000,-8.000000,0.900000,-0.970000,-0.210000,0.010000,0.030000,-25.000000,-0.650000,-32.000000,-9.000000,0.057000,5.000000,13.100000,-3.700000,-46.000000,-20.000000,43.000000,-118.000000,-3.110000,-125.000000,3.000000,-15.000000,-4.000000,15.000000,0.390000,8.000000,2.000000,0.000000,-3.000000,-4.000000,-38.000000,7.000000,-3.000000,-2375.000000,30.000000
2019-09-28,Aston Villa,2 - 2,Burnley,D,-6.000000,-1.000000,7.000000,-19.000000,2.500000,-1.000000,2.000000,3.000000,1.000000,-0.030000,0.050000,69.000000,22.000000,-0.100000,1.810000,0.580000,-0.010000,-0.040000,17.000000,0.440000,16.000000,1.000000,-0.065000,-8.000000,-21.100000,5.300000,98.000000,113.000000,220.000000,193.000000,5.080000,157.000000,10.000000,-9.000000,2.000000,3.000000,0.080000,3.000000,2.000000,-1.000000,-2.000000,48.000000,13.000000,2.000000,24.000000,1017.000000,3.000000
2019-09-28,Wolves,2 - 0,Watford,W,7.000000,4.000000,-11.000000,25.000000,5.800000,14.000000,13.000000,-19.000000,-1.000000,0.370000,0.340000,43.000000,28.000000,3.500000,1.130000,0.740000,0.030000,0.070000,-24.000000,-0.630000,-46.000000,-29.000000,0.012000,4.000000,10.500000,5.900000,40.000000,127.000000,-878.000000,65.000000,1.720000,32.000000,28.000000,-3.000000,-3.000000,34.000000,0.900000,18.000000,6.000000,4.000000,0.000000,-6.000000,-16.000000,-48.000000,-11.000000,2456.000000,-2.000000
2019-09-28,Tottenham,2 - 1,Southampton,W,1.000000,4.000000,-5.000000,7.000000,2.900000,5.000000,7.000000,29.000000,-1.000000,0.130000,0.190000,-58.000000,-14.000000,1.300000,-1.530000,-0.370000,0.020000,0.050000,-13.000000,-0.340000,9.000000,23.000000,0.106000,-1.000000,-2.600000,6.300000,-6.000000,161.000000,163.000000,-34.000000,-0.900000,34.000000,-8.000000,-8.000000,-11.000000,18.000000,0.470000,17.000000,2.000000,4.000000,-1.000000,-38.000000,-34.000000,-36.000000,-9.000000,2475.000000,-104.000000
2019-09-28,Chelsea,2 - 0,Brighton,W,11.000000,-8.000000,-3.000000,25.000000,8.500000,34.000000,22.000000,1.000000,-2.000000,0.900000,0.580000,163.000000,73.000000,3.900000,4.290000,1.920000,0.030000,0.050000,0.000000,0.000000,-49.000000,-49.000000,-0.135000,0.000000,0.000000,3.900000,126.000000,391.000000,219.000000,283.000000,7.450000,227.000000,11.000000,11.000000,-1.000000,46.000000,1.210000,37.000000,3.000000,6.000000,1.000000,40.000000,-55.000000,-31.000000,-7.000000,5058.000000,1.000000
2019-09-28,Bournemouth,2 - 2,West Ham,D,-1.000000,-2.000000,3.000000,-5.000000,-0.200000,-11.000000,-12.000000,14.000000,2.000000,-0.290000,-0.320000,-30.000000,-41.000000,-7.700000,-0.780000,-1.080000,-0.020000,0.000000,3.000000,0.080000,4.000000,-2.000000,-0.010000,-2.000000,-5.200000,-0.300000,-51.000000,-72.000000,19.000000,-92.000000,-2.420000,-78.000000,-8.000000,2.000000,-1.000000,-23.000000,-0.610000,-22.000000,-1.000000,4.000000,0.000000,-121.000000,70.000000,-3.000000,3.000000,-141.000000,122.000000
2019-09-28,Everton,1 - 3,Manchester City,L,-13.000000,7.000000,6.000000,-32.000000,-17.700000,-58.000000,-37.000000,12.000000,-1.000000,-1.520000,-0.980000,-265.000000,-91.000000,-0.400000,-6.970000,-2.390000,-0.040000,-0.120000,21.000000,0.550000,38.000000,22.000000,-0.067000,-8.000000,-21.000000,-10.600000,-242.000000,-883.000000,-746.000000,-523.000000,-13.760000,-482.000000,-48.000000,-8.000000,4.000000,-102.000000,-2.680000,-73.000000,-9.000000,-4.000000,-5.000000,58.000000,144.000000,52.000000,-9.000000,-9999.000000,159.000000
2019-09-29,Leicester City,5 - 0,Newcastle Utd,W,7.000000,-3.000000,-4.000000,18.000000,19.000000,27.000000,19.000000,-23.000000,0.000000,0.710000,0.500000,136.000000,54.000000,2.000000,3.580000,1.420000,0.010000,0.030000,-17.000000,-0.450000,-64.000000,-39.000000,0.033000,2.000000,5.300000,8.000000,105.000000,475.000000,582.000000,281.000000,7.400000,208.000000,19.000000,10.000000,4.000000,53.000000,1.390000,47.000000,4.000000,-4.000000,1.000000,85.000000,-37.000000,16.000000,2.000000,7032.000000,15.000000
2019-09-30,Manchester Utd,1 - 1,Arsenal,D,4.000000,-2.000000,-2.000000,10.000000,2.200000,9.000000,8.000000,-15.000000,-5.000000,0.240000,0.210000,127.000000,56.000000,2.000000,3.340000,1.470000,-0.030000,-0.090000,-12.000000,-0.310000,-64.000000,-51.000000,-0.047000,3.000000,7.900000,0.300000,116.000000,241.000000,260.000000,275.000000,7.240000,265.000000,6.000000,-9.000000,-6.000000,18.000000,0.480000,19.000000,4.000000,-8.000000,-6.000000,-14.000000,18.000000,56.000000,-7.000000,1490.000000,3.000000
2019-10-05,Brighton,3 - 0,Tottenham,W,-7.000000,3.000000,4.000000,-18.000000,0.000000,-21.000000,-15.000000,-25.000000,-1.000000,-0.550000,-0.400000,17.000000,-18.000000,-5.300000,0.450000,-0.470000,-0.050000,-0.090000,7.000000,0.180000,-8.000000,-16.000000,-0.073000,1.000000,2.600000,0.100000,0.000000,-51.000000,20.000000,-3.000000,-0.080000,-18.000000,-12.000000,4.000000,-3.000000,-25.000000,-0.660000,-16.000000,-7.000000,-10.000000,-1.000000,-36.000000,-29.000000,40.000000,5.000000,-247.000000,64.000000
2019-10-05,Norwich City,1 - 5,Aston Villa,L,-4.000000,-2.000000,6.000000,-14.000000,5.400000,-15.000000,-14.000000,-2.000000,2.000000,-0.390000,-0.370000,-44.000000,-22.000000,-1.900000,-1.160000,-0.580000,-0.030000,-0.080000,8.000000,0.210000,26.000000,16.000000,0.001000,-2.000000,-5.200000,4.800000,-62.000000,-10.000000,-37.000000,-111.000000,-2.920000,-82.000000,12.000000,10.000000,0.000000,-30.000000,-0.790000,-19.000000,-2.000000,-2.000000,1.000000,46.000000,-12.000000,16.000000,-13.000000,3333.000000,70.000000
2019-10-05,Burnley,1 - 0,Everton,W,2.000000,-1.000000,-1.000000,5.000000,-7.800000,-1.000000,-2.000000,-9.000000,-3.000000,-0.030000,-0.050000,-81.000000,-31.000000,-1.000000,-2.130000,-0.820000,0.010000,0.050000,-6.000000,-0.150000,14.000000,17.000000,0.077000,6.000000,15.800000,-7.300000,-53.000000,-255.000000,-445.000000,-136.000000,-3.580000,-65.000000,-20.000000,-18.000000,-7.000000,0.000000,0.000000,0.000000,-2.000000,-3.000000,3.000000,-83.000000,124.000000,-27.000000,-5.000000,-3121.000000,-85.000000
2019-10-05,Liverpool,2 - 1,Leicester City,W,14.000000,-5.000000,-9.000000,37.000000,5.800000,18.000000,21.000000,-5.000000,-2.000000,0.470000,0.560000,52.000000,41.000000,3.900000,1.360000,1.080000,0.020000,0.020000,-8.000000,-0.210000,-19.000000,-20.000000,-0.037000,2.000000,5.300000,1.300000,38.000000,497.000000,480.000000,38.000000,1.000000,49.000000,9.000000,-3.000000,1.000000,26.000000,0.680000,8.000000,7.000000,6.000000,-2.000000,-103.000000,-120.000000,-63.000000,-3.000000,3494.000000,9.000000
2019-10-05,Watford,0 - 0,Sheffield Utd,D,-6.000000,-2.000000,8.000000,-20.000000,-0.600000,-1.000000,-4.000000,17.000000,1.000000,-0.030000,-0.110000,57.000000,5.000000,-3.100000,1.500000,0.130000,-0.030000,-0.070000,25.000000,0.650000,25.000000,6.000000,-0.067000,-4.000000,-10.500000,-0.800000,21.000000,-107.000000,-73.000000,89.000000,2.340000,43.000000,8.000000,7.000000,16.000000,-6.000000,-0.160000,-12.000000,-3.000000,-2.000000,5.000000,37.000000,6.000000,51.000000,0.000000,-836.000000,29.000000
2019-10-05,West Ham,1 - 2,Crystal Palace,L,-1.000000,-1.000000,2.000000,-4.000000,-0.500000,20.000000,16.000000,2.000000,-1.000000,0.530000,0.420000,42.000000,41.000000,6.700000,1.100000,1.080000,0.040000,0.070000,12.000000,0.310000,9.000000,4.000000,-0.024000,-3.000000,-7.900000,-1.100000,65.000000,111.000000,10.000000,127.000000,3.340000,129.000000,-11.000000,6.000000,-4.000000,28.000000,0.740000,19.000000,1.000000,4.000000,0.000000,40.000000,-42.000000,14.000000,-2.000000,159.000000,-110.000000
2019-10-06,Arsenal,1 - 0,Bournemouth,W,5.000000,7.000000,-12.000000,22.000000,10.200000,18.000000,11.000000,10.000000,2.000000,0.470000,0.290000,17.000000,28.000000,5.700000,0.440000,0.740000,0.040000,0.080000,-17.000000,-0.450000,7.000000,21.000000,0.113000,5.000000,13.100000,7.800000,18.000000,221.000000,171.000000,63.000000,1.660000,43.000000,18.000000,6.000000,10.000000,27.000000,0.710000,25.000000,-1.000000,-1.000000,8.000000,24.000000,-89.000000,-44.000000,0.000000,3512.000000,-73.000000
2019-10-06,Manchester City,0 - 2,Wolves,L,11.000000,-11.000000,0.000000,22.000000,18.600000,51.000000,35.000000,3.000000,2.000000,1.340000,0.930000,277.000000,104.000000,2.400000,7.290000,2.730000,0.030000,0.060000,-5.000000,-0.130000,-13.000000,-7.000000,0.026000,4.000000,10.500000,9.100000,231.000000,901.000000,1897.000000,522.000000,13.730000,462.000000,24.000000,30.000000,-4.000000,81.000000,2.130000,68.000000,6.000000,4.000000,1.000000,-58.000000,-164.000000,-36.000000,18.000000,9369.000000,-113.000000
2019-10-06,Southampton,1 - 4,Chelsea,L,-5.000000,1.000000,4.000000,-14.000000,-11.400000,-18.000000,-14.000000,-5.000000,4.000000,-0.480000,-0.370000,-122.000000,-41.000000,0.100000,-3.210000,-1.080000,0.000000,-0.010000,6.000000,0.160000,48.000000,42.000000,0.102000,0.000000,0.000000,-10.300000,-120.000000,-501.000000,-402.000000,-246.000000,-6.470000,-243.000000,9.000000,-7.000000,15.000000,-39.000000,-1.020000,-38.000000,2.000000,0.000000,1.000000,34.000000,118.000000,27.000000,11.000000,-7286.000000,39.000000
2019-10-06,Newcastle Utd,1 - 0,Manchester Utd,W,-7.000000,-1.000000,8.000000,-22.000000,-17.600000,-27.000000,-14.000000,-7.000000,3.000000,-0.710000,-0.370000,-131.000000,-73.000000,-5.900000,-3.440000,-1.920000,0.000000,0.020000,22.000000,0.580000,65.000000,42.000000,-0.031000,-2.000000,-5.300000,-9.000000,-108.000000,-600.000000,-746.000000,-311.000000,-8.190000,-284.000000,-11.000000,3.000000,2.000000,-43.000000,-1.130000,-36.000000,-5.000000,5.000000,1.000000,34.000000,6.000000,-7.000000,4.000000,-6881.000000,2.000000
2019-10-19,Everton,2 - 0,West Ham,W,3.000000,1.000000,-4.000000,10.000000,5.200000,-7.000000,-4.000000,12.000000,2.000000,-0.180000,-0.110000,51.000000,-2.000000,-4.600000,1.350000,-0.050000,-0.020000,-0.030000,-6.000000,-0.160000,-33.000000,-29.000000,-0.046000,2.000000,5.300000,2.000000,-2.000000,61.000000,209.000000,45.000000,1.190000,-14.000000,6.000000,26.000000,13.000000,-16.000000,-0.420000,-11.000000,-1.000000,2.000000,1.000000,-47.000000,-45.000000,-12.000000,-1.000000,987.000000,92.000000
2019-10-19,Bournemouth,0 - 0,Norwich City,D,4.000000,1.000000,-5.000000,13.000000,-5.500000,13.000000,6.000000,10.000000,0.000000,0.340000,0.160000,-25.000000,-8.000000,-0.100000,-0.650000,-0.210000,0.030000,0.100000,-10.000000,-0.260000,-19.000000,-7.000000,0.023000,0.000000,0.000000,-5.100000,-32.000000,19.000000,72.000000,-83.000000,-2.190000,-74.000000,-16.000000,-7.000000,-9.000000,20.000000,0.520000,5.000000,2.000000,8.000000,-3.000000,-85.000000,-10.000000,18.000000,-2.000000,-2357.000000,42.000000
2019-10-19,Aston Villa,2 - 1,Brighton,W,0.000000,-6.000000,6.000000,-6.000000,-8.300000,5.000000,8.000000,11.000000,-1.000000,0.130000,0.210000,-3.000000,9.000000,2.200000,-0.080000,0.230000,0.020000,0.020000,13.000000,0.340000,11.000000,-1.000000,-0.037000,-2.000000,-5.300000,-5.200000,34.000000,-200.000000,-267.000000,55.000000,1.450000,37.000000,-6.000000,-8.000000,2.000000,5.000000,0.140000,7.000000,0.000000,2.000000,1.000000,-21.000000,94.000000,-45.000000,13.000000,-4423.000000,-65.000000
2019-10-19,Chelsea,1 - 0,Newcastle Utd,W,9.000000,-5.000000,-4.000000,22.000000,22.100000,31.000000,17.000000,-6.000000,-3.000000,0.820000,0.450000,222.000000,83.000000,1.900000,5.840000,2.190000,0.000000,0.000000,-4.000000,-0.110000,-75.000000,-69.000000,-0.157000,-2.000000,-5.200000,10.300000,160.000000,720.000000,766.000000,395.000000,10.400000,322.000000,8.000000,16.000000,0.000000,49.000000,1.280000,36.000000,5.000000,2.000000,-1.000000,56.000000,-62.000000,-25.000000,-2.000000,10384.000000,22.000000
2019-10-19,Wolves,1 - 1,Southampton,D,0.000000,7.000000,-7.000000,7.000000,-1.000000,-2.000000,2.000000,6.000000,-2.000000,-0.050000,0.050000,-44.000000,-27.000000,-2.700000,-1.160000,-0.710000,0.000000,0.030000,-20.000000,-0.530000,-43.000000,-27.000000,0.025000,4.000000,10.500000,4.700000,-6.000000,34.000000,-1010.000000,-38.000000,-1.000000,-19.000000,8.000000,-7.000000,-7.000000,16.000000,0.420000,10.000000,-2.000000,0.000000,2.000000,-60.000000,-86.000000,-32.000000,-19.000000,539.000000,-69.000000
2019-10-19,Tottenham,1 - 1,Watford,D,8.000000,1.000000,-9.000000,25.000000,9.700000,21.000000,18.000000,4.000000,0.000000,0.550000,0.480000,29.000000,41.000000,7.500000,0.760000,1.080000,0.050000,0.090000,-17.000000,-0.440000,6.000000,21.000000,0.093000,-1.000000,-2.600000,7.500000,40.000000,254.000000,295.000000,69.000000,1.820000,85.000000,12.000000,-4.000000,-7.000000,36.000000,0.950000,25.000000,10.000000,8.000000,-3.000000,16.000000,36.000000,-52.000000,-1.000000,4392.000000,-37.000000
2019-10-19,Leicester City,2 - 1,Burnley,W,3.000000,-1.000000,-2.000000,8.000000,16.200000,24.000000,18.000000,-24.000000,3.000000,0.630000,0.470000,149.000000,57.000000,1.700000,3.920000,1.500000,0.010000,0.020000,-9.000000,-0.240000,-33.000000,-17.000000,0.027000,-2.000000,-5.300000,12.100000,135.000000,459.000000,522.000000,307.000000,8.080000,233.000000,38.000000,4.000000,3.000000,48.000000,1.260000,44.000000,4.000000,-3.000000,0.000000,138.000000,-111.000000,57.000000,8.000000,7146.000000,62.000000
2019-10-19,Crystal Palace,0 - 2,Manchester City,L,-15.000000,7.000000,8.000000,-38.000000,-22.400000,-71.000000,-49.000000,-2.000000,-2.000000,-1.870000,-1.290000,-358.000000,-130.000000,-2.500000,-9.420000,-3.420000,-0.060000,-0.160000,15.000000,0.400000,62.000000,47.000000,0.003000,-7.000000,-18.400000,-11.500000,-305.000000,-1055.000000,-965.000000,-695.000000,-18.290000,-597.000000,-43.000000,-40.000000,-5.000000,-114.000000,-3.000000,-81.000000,-9.000000,-10.000000,-6.000000,65.000000,231.000000,50.000000,-6.000000,-11145.000000,177.000000
